timesteps,ep_return,ep_length
64504,-1.9117622375488281,101
64532,-1.6420220136642456,101
64688,-1.6795932054519653,101
64896,-1.8786636590957642,101
64908,-2.4875288009643555,101
64936,-1.8887771368026733,101
65092,-2.107987403869629,101
65300,-2.0232677459716797,101
65312,-1.9032514095306396,101
65340,-3.1704890727996826,101
65496,-1.7801393270492554,101
65704,-1.8123719692230225,101
65716,-3.312727689743042,101
65744,-2.0249252319335938,101
65900,-1.7743420600891113,101
66108,-1.7868454456329346,101
66120,-1.9362212419509888,101
66140,-1.2777013778686523,8
66148,-1.8654415607452393,101
66304,-2.192479372024536,101
66524,-2.3006882667541504,101
66544,-2.286149263381958,101
66552,-1.8152563571929932,101
66632,-1.632354497909546,20
66708,-2.959334135055542,101
66928,-1.9746010303497314,101
66948,-1.6586835384368896,101
67020,-1.317486047744751,18
67036,-1.936002492904663,101
67112,-1.7475558519363403,101
67332,-2.0071980953216553,101
67424,-1.6852437257766724,101
67440,-1.9896799325942993,101
67516,-2.0456340312957764,101
67568,-1.8873341083526611,36
67736,-2.0339102745056152,101
67844,-2.8123223781585693,101
67920,-2.1025748252868652,101
67972,-2.0082273483276367,101
68140,-1.7698495388031006,101
68248,-1.810178279876709,101
68324,-1.7082064151763916,101
68376,-1.9259593486785889,101
68544,-1.8977702856063843,101
68652,-2.777055025100708,101
68724,-1.588810682296753,18
68728,-1.9322108030319214,101
68780,-1.861580491065979,101
68848,-1.189392328262329,17
68948,-2.5512845516204834,101
69128,-1.8996376991271973,101
69132,-2.5094218254089355,101
